,Product,Price,Image,Link,Reviews,Stars,Discount,Tikinow,Badge under price,Installment,gift
762,Gaming Router Wifi Asus RT-AX56U AX1800 WiFi 6 Băng Tần Kép AiMesh AiProtection MU-MIMO OFDMA - Hàng Chính Hãng ,2.699.900 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/a6/93/95/d44d17685efc29bb83303be9b8c76381.png,https://tiki.vn/gaming-router-wifi-asus-rt-ax56u-ax1800-wifi-6-bang-tan-kep-aimesh-aiprotection-mu-mimo-ofdma-hang-chinh-hang-p49082603.html?src=ss-organic,18,4.7,-10%,Yes,Yes,No,No
763,Cáp lập trình Console USB to RJ45 FTDI chính hãng Ugreen 50773,245.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/5a/80/46/887275e414e86d596b499cf8c6db60e0.jpg,https://tiki.vn/cap-lap-trinh-console-usb-to-rj45-ftdi-chinh-hang-ugreen-50773-p7964489.html?src=ss-organic,27,4.4,-30%,Yes,No,No,No
764,Dây mạng bấm sẵn 2 đầu Cat 5e dài 5 mét,14.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/e0/5c/15/ff0b41099875967c5444d09a896ec9b1.jpg,https://tiki.vn/day-mang-bam-san-2-dau-cat-5e-dai-5-met-p31837271.html?src=ss-organic,21,4.6,-81%,Yes,No,No,No
765,Máy In Phun Đơn Năng Wifi Epson L805 - Hàng chính hãng,6.100.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/26/86/90/123312c792691470db44126d3c11ade0.jpg,https://tiki.vn/may-in-phun-don-nang-wifi-epson-l805-hang-chinh-hang-p1523227.html?src=ss-organic,2,4.5,-15%,Yes,Yes,No,No
766,"Cáp Mạng Ethernet/RJ45/LAN Vention Cat 8 SSTP đúc sẵn 2 đầu, dài 1m đến 5m - Hàng chính hãng",110.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/db/14/8f/cddf2ab2e9d058a2e7f1796efabea7a5.png,https://tiki.vn/cap-mang-ethernet-rj45-lan-vention-cat-8-sstp-duc-san-2-dau-dai-1m-den-5m-hang-chinh-hang-p50772516.html?src=ss-organic,12,4.8,-57%,No,No,No,No
767,"10 cuộn giấy nhiệt in bill, in hóa đơn (thermal paper) TOPCASH K80mm phi 45mm dùng cho máy in nhiệt in hóa đơn, máy tính tiền - Hàng chính hãng",77.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/48/b5/11/dfb9a31e9dab755fcfcff046c23f6b23.jpg,https://tiki.vn/giay-in-nhiet-topcash-k80-hop-10-cuon-hang-chinh-hang-p44349631.html?src=ss-organic,11,4.9,-23%,Yes,No,No,No
768,"Bộ bàn phím và chuột không dây IK6630 siêu mỏng, siêu tiết kiệm pin, không gây tiếng ồn (màu ngẫu nhiên)",500.000 ₫,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,https://tiki.vn/bo-ban-phim-va-chuot-khong-day-ik6630-sieu-mong-sieu-tiet-kiem-pin-khong-gay-tieng-on-mau-ngau-nhien-p11450618.html?src=ss-organic,Not available,Not available,No,Yes,No,No,No
769,Máy chiếu mini VANKYO Leisure 470 - Hàng Chính Hãng,4.390.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/d2/79/b7/fd41b5c74e6c86ac4a95c2d288cad562.jpg,https://tiki.vn/may-chieu-mini-vankyo-leisure-470-hang-chinh-hang-p71897367.html?src=ss-organic,5,4.4,-32%,No,No,No,No
770,CÁP MẠNG LAN BẤM SẴN 2 ĐẦU DÀI 20M,37.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/87/5a/63/8870fe65fe70b581bc6e16c2b63fb6b1.jpg,https://tiki.vn/cap-mang-lan-bam-san-2-dau-da-i-20m-p17475042.html?src=ss-organic,45,4.8,-43%,Yes,No,No,No
771,"Sạc Dành Cho Macbook Pro Năm 2012 đến 2017 15Inch, 17Inch, Retina",600.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/bb/76/23/aa2ca5ed637408b154b992ef8f78b01d.jpg,https://tiki.vn/sac-danh-cho-macbook-pro-nam-2012-den-2017-15inch-17inch-retina-p43921961.html?src=ss-organic,13,4.7,No,Yes,No,No,No
772,Phần Mềm diệt Virut của Người Việt BKAV Pro Internet Security 1PC/1 năm - Hàng Chính Hãng (Tặng kèm bộ vệ sinh máy tính),225.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/13/48/4e/79d87fd6c51fa8cf563897286e797179.jpg,https://tiki.vn/phan-mem-diet-virut-cua-nguoi-viet-bkav-pro-internet-security-1pc-1-nam-hang-chinh-hang-tang-kem-bo-ve-sinh-may-tinh-p22030673.html?src=ss-organic,20,4.7,-25%,Yes,Yes,No,No
773,TP-Link M7000 | Bộ Phát Wi-Fi Di Động 4G LTE 150Mbps | Chính Hãng,843.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/a2/cb/28/dd69fa45842787767b8bf6fb8809361c.jpg,https://tiki.vn/tp-link-m7000-bo-phat-wi-fi-di-dong-4g-lte-150mbps-chinh-hang-p75995177.html?src=ss-organic,1,5.0,-33%,Yes,No,No,No
774,Ổ Cứng Di Động Silicon Power Stream S03 1TB - Hàng Chính Hãng,1.228.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/5b/97/c5/575cdf168631791d53270d7873ac9020.jpg,https://tiki.vn/o-cung-di-dong-silicon-power-stream-s03-1tb-hang-chinh-hang-p136668.html?src=ss-organic,15,4.8,-23%,Yes,Yes,No,No
775,DÂY NGUỒN SỐ 8 ,25.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/97/6f/67/87450a3f1d53637104cb3074a842f477.jpeg,https://tiki.vn/day-nguon-so-8-p45048475.html?src=ss-organic,12,4.5,-64%,Yes,No,No,No
776,Laptop HP ProBook 455 G7 1A1A9PA (AMD R5-4500U/ 4GB DDR4 3200MHz/ 256GB SSD M.2 PCIE/ 15.6 FHD IPS/ Win10) - Hàng Chính Hãng,15.609.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/1b/3a/61/2f65fc76dd7b068a1e76e6f8ade6b938.jpg,https://tiki.vn/laptop-hp-probook-455-g7-1a1a9pa-amd-r5-4500u-4gb-ddr4-3200mhz-256gb-ssd-m-2-pcie-15-6-fhd-ips-win10-hang-chinh-hang-p63905362.html?src=ss-organic,13,5.0,-8%,Yes,Yes,Yes,No
777,Ổ cứng SSD Kingston A2000 NVMe PCIe Gen 3.0 x4 500G - Hàng Chính Hãng,1.690.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/9d/5b/4d/162fe22d0e3df5a3cd512ef7fea63566.jpg,https://tiki.vn/o-cung-ssd-kingston-a2000-nvme-pcie-gen-3-0-x4-500g-hang-chinh-hang-p34136489.html?src=ss-organic,42,4.7,-32%,Yes,Yes,No,No
778,Bo mạch chủ Mainboard ASRock B550 Steel Legend Supports 3rd Gen AMD AM4 Ryzen - Hàng Chính Hãng,4.520.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/97/2f/e9/29ddee1f339a8a6bee9f085adfdceaba.png,https://tiki.vn/bo-mach-chu-mainboard-asrock-b550-steel-legend-supports-3rd-gen-amd-am4-ryzen-hang-chinh-hang-p58053725.html?src=ss-organic,Not available,Not available,-10%,Yes,No,Yes,No
779,Chuột không dây E-Blue EMS816B (Đen) - Hàng chính hãng,75.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/ee/e5/df/16eb7bcf142a323bb4860b44a03cf6de.jpg,https://tiki.vn/chuot-khong-day-e-blue-ems816b-den-hang-chinh-hang-p5844049.html?src=ss-organic,25,4.1,-61%,Yes,No,No,No
780,Ổ Cứng SSD Sata III 2.5 inch 500GB Samsung 860 Evo - Hàng Nhập Khẩu (Box Tiếng Anh),1.850.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/50/a1/f4/60b2c5b2ef449b16193b58cf0f22df12.jpg,https://tiki.vn/o-cung-ssd-sata-iii-2-5-inch-500gb-samsung-860-evo-hang-nhap-khau-box-tieng-anh-p3209659.html?src=ss-organic,Not available,Not available,-26%,Yes,Yes,No,No
781,TotoLink N150USM - USB Wifi Chuẩn N Tốc Độ 150Mbps - Hàng Chính Hãng,122.000 ₫,https://salt.tikicdn.com/cache/280x280/media/catalog/product/1/0/100037_a1.jpg,https://tiki.vn/totolink-n150usm-usb-wifi-chuan-n-toc-do-150mbps-p481696.html?src=ss-organic,5,3.0,-8%,Yes,Yes,No,No
782,RAM PC DDR3L (PC3L) Hynix 8GB Bus 1600 – Hàng Nhập Khẩu,717.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/3f/b0/a6/4737c05e06cb59d3718b50fbcde20373.jpg,https://tiki.vn/ram-pc-ddr3l-pc3l-hynix-8gb-bus-1600-hang-nhap-khau-p48313222.html?src=ss-organic,Not available,Not available,-19%,No,No,No,No
783,Bộ Phát Wifi Mesh TP-Link Deco M5 AC1300 MU-MIMO (2-pack) - Hàng Chính Hãng,2.970.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/50/78/83/1546ef8bd13fabaca15991f343a72e67.jpg,https://tiki.vn/bo-phat-wifi-mesh-tp-link-deco-m5-ac1300-mu-mimo-2-pack-hang-chinh-hang-p12404622.html?src=ss-organic,5,5.0,-8%,Yes,Yes,No,No
784,USB SanDisk CZ430 Ultra Fit 64GB - USB 3.1 - Hàng Chính Hãng,232.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/9d/85/4f/060a98c4be29c79189a9ac2d0f19a060.jpg,https://tiki.vn/usb-sandisk-cz430-ultra-fit-64gb-usb-3-1-hang-chinh-hang-p4981859.html?src=ss-organic,9,5.0,-54%,Yes,No,No,No
785,"Laptop Dell Gaming G3 3500 G3500B (Core i7-10750H/ 16GB (8GB x2) DDR4 3200MHz/ 512GB SSD M.2 PCIE/ GTX 1660Ti 6GB GDDR6/ 15.6 FHD IPS, 120Hz/ Win10) - Hàng Chính Hãng",29.979.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/2a/fe/d5/900b67a3d5e6f41afe5b44287fdaf3f2.jpg,https://tiki.vn/laptop-dell-gaming-g3-3500-g3500b-core-i7-10750h-16gb-8gb-x2-ddr4-3200mhz-512gb-ssd-m-2-pcie-gtx-1660ti-6gb-gddr6-15-6-fhd-ips-120hz-win10-hang-chinh-hang-p70685125.html?src=ss-organic,2,5.0,-6%,Yes,Yes,Yes,No
786,Tản Nhiệt Nước CPU ID-COOLING AURAFLOW X 240 - Hàng Chính Hãng,1.290.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/d9/93/35/b2c01b3f03f83847a59e7b4834d73e1a.jpg,https://tiki.vn/tan-nhiet-nuoc-cpu-id-cooling-auraflow-x-240-hang-chinh-hang-p46913805.html?src=ss-organic,14,4.8,-7%,Yes,Yes,No,No
787,Card Âm Thanh Creative Sound Blaster Audigy Rx 7.1 - Hàng Chính Hãng,1.590.000 ₫,https://salt.tikicdn.com/cache/280x280/media/catalog/product/1/_/1.u5276.d20170615.t164536.60438.jpg,https://tiki.vn/card-am-thanh-creative-sound-blaster-audigy-rx-7-1-hang-chinh-hang-p689063.html?src=ss-organic,6,4.8,-38%,Yes,Yes,No,No
788,RAM PC Kingmax 8GB 2400 DDR4 - Hàng Chính Hãng,1.090.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/76/30/af/345ec71ec8bd9d28d8c1fa9ff3404501.jpg,https://tiki.vn/ram-pc-kingmax-8gb-2400-ddr4-hang-chinh-hang-p7064939.html?src=ss-organic,1,5.0,-44%,Yes,Yes,No,No
789,Ổ Cứng Di Động HDD Seagate Backup Plus Hub 3.5 inch USB 3.0 - Hàng Nhập Khẩu - 4TB / 10TB,6.700.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/fc/6b/66/823aa4fa399fff1024367d7a8ac93cad.jpg,https://tiki.vn/o-cung-di-dong-hdd-seagate-backup-plus-hub-3-5-inch-usb-3-0-hang-nhap-khau-4tb-10tb-p72128653.html?src=ss-organic,9,5.0,-20%,Yes,Yes,Yes,No
790,Đế tản nhiệt laptop N99 2 quạt đế nâng - Hàng nhập khẩu,115.800 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/78/4e/d4/86b4e00a86bcc83508606a7070169306.jpg,https://tiki.vn/de-tan-nhiet-laptop-n99-2-quat-de-nang-hang-nhap-khau-p11834620.html?src=ss-organic,7,5.0,-35%,Yes,No,No,No
791,"Hộp mực 326, 328 dùng cho máy in Canon LBP 6200, 6200d, 6230dn, MF 4820d, 4412, 4450, 4720w, 4870, mf4750, mf4700, D500, D520, L170,...",115.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/d9/89/6d/f24b99f17043baab0d2f9373f98c4379.jpg,https://tiki.vn/hop-muc-326-328-dung-cho-may-in-canon-lbp-6200-6200d-6230dn-mf-4820d-4412-4450-4720w-4870-mf4750-mf4700-d500-d520-l170-p53181542.html?src=ss-organic,31,4.7,-54%,Yes,No,No,No
792,Sạc dành cho Laptop Asus 19v-3.42a hình vuông,208.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/8c/39/77/6b761265083e09b6e1567282b05443b2.jpg,https://tiki.vn/sac-danh-cho-laptop-asus-19v-3-42a-hinh-vuong-p22021148.html?src=ss-organic,Not available,Not available,-33%,No,No,No,No
793,Nguồn Máy Tính Corsair RM750 80 Plus Gold - Full Modul - Hàng Chính Hãng,2.890.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/c3/89/39/b70b006e33af4d4a981d4587a416fe3e.jpg,https://tiki.vn/nguon-may-tinh-corsair-rm750-80-plus-gold-full-modul-hang-chinh-hang-p34692688.html?src=ss-organic,3,5.0,-15%,Yes,No,No,No
794,Màn Hình Gaming LG 27MK600M-B 27 inch Full HD (1920 x 1080) 5ms 75Hz IPS 75Hz FreeSync - Hàng Chính Hãng,4.460.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/74/5d/68/b9717e66f2c29ce2707e46fe1a23fdfd.jpg,https://tiki.vn/man-hinh-gaming-lg-27mk600m-b-27-inch-full-hd-1920-x-1080-5ms-75hz-ips-75hz-freesync-hang-chinh-hang-p48877698.html?src=ss-organic,Not available,Not available,-19%,Yes,Yes,No,No
795,Ram máy tính Desktop ADATA DDR4 XPG SPECTRIX D50 8GB (1*8GB) 3200MHz TUNGSTEN GREY RGB - Hàng Chính Hãng,1.290.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/c5/1b/7f/85fbc73e8bb9449a0aa71adaa96994d0.png,https://tiki.vn/ram-may-tinh-desktop-adata-ddr4-xpg-spectrix-d50-8gb-1-8gb-3200mhz-tungsten-grey-rgb-hang-chinh-hang-p58962499.html?src=ss-organic,Not available,Not available,No,Yes,Yes,No,No
796,Bộ Kích Sóng Wifi Tenda A9 2.4GHz 300Mbps - Hàng Nhập Khẩu,184.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/5d/ba/78/e8a8e71b12cb407c1718a9fd7da3e6c7.jpg,https://tiki.vn/bo-kich-song-wifi-tenda-a9-2-4ghz-300mbps-hang-nhap-khau-p8018484.html?src=ss-organic,26,4.5,-47%,Yes,Yes,No,No
797,Laptop Asus VivoBook A515EP-BQ196T (Core i7-1167G7/ 8GB/ 512GB SSD/ 15.6 FHD/ MX330 2GB/ Win10) - Hàng Chính Hãng,20.399.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/ee/41/b4/a471a66e311450bb0efd1c88b8e4436d.jpg,https://tiki.vn/laptop-asus-vivobook-a515ep-bq196t-core-i7-1167g7-8gb-512gb-ssd-15-6-fhd-mx330-2gb-win10-hang-chinh-hang-p77692945.html?src=ss-organic,Not available,Not available,-7%,Yes,Yes,Yes,No
798,Dây Mạng Bấm Sẵn 2 Đầu CAT5  15 Mét (màu ngẫu nhiên),25.400 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/4f/d7/b5/1c0e219a0413ed21745387f06c4669e0.jpg,https://tiki.vn/day-mang-bam-san-2-dau-cat5-15-met-mau-ngau-nhien-p8315170.html?src=ss-organic,Not available,Not available,-85%,Yes,No,No,No
799,USB Phát WiFi 3G/4G ZTE MF79U Tốc Độ 150Mbps. Hỗ Trợ 10 Kết Nối (Hàng Chính Hãng),748.999 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/be/16/90/c660d1e55b2b26443329bdb8c2a28105.jpg,https://tiki.vn/usb-phat-wifi-3g-4g-zte-mf79u-toc-do-150mbps-ho-tro-10-ket-noi-hang-chinh-hang-p51200545.html?src=ss-organic,Not available,Not available,-21%,No,No,No,No
800,"Hộp Đựng Ổ Cứng (HDD Box) 2.5"" Orico USB 3.0 Nhựa Trong Suốt cho Ổ HDD và SDD - Hàng Chính Hãng",122.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/80/52/44/8aad85046bae946e8fd684179d452605.jpg,https://tiki.vn/hop-dung-o-cung-hdd-box-2-5-orico-usb-3-0-nhua-trong-suot-cho-o-hdd-va-sdd-hang-chinh-hang-p26029837.html?src=ss-organic,12,4.8,-34%,Yes,Yes,No,No
801,"Hộp mực Canon 325 cho máy in Canon LBP 6030, 6030w, 6000, MF3010",115.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/2a/b6/36/9b85df8cbdc10c9d3e98df01c9c5f608.jpg,https://tiki.vn/hop-muc-canon-325-cho-may-in-canon-lbp-6030-6030w-6000-mf3010-p73666130.html?src=ss-organic,12,4.8,-38%,Yes,No,No,No
802,Bộ Phát Wifi 4G LTE Tenda 4G03 Chuẩn N300 Có Cổng Lan Băng Thông Mạnh Tặng Cáp Mạng - Hàng Chính Hãng,960.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/89/a3/34/22ebf5d26e9bb1c5846ab3600fe2acfd.jpg,https://tiki.vn/bo-phat-wifi-4g-lte-tenda-4g03-chuan-n300-co-cong-lan-bang-thong-manh-tang-cap-mang-hang-chinh-hang-p67991056.html?src=ss-organic,2,4.5,-52%,No,No,No,No
803,Ổ Cứng HDD Seagate IronWolf 4TB/64MB/3.5 - ST4000VN008 - Hàng Chính Hãng,2.950.000 ₫,https://salt.tikicdn.com/cache/280x280/media/catalog/product/s/t/st4000vn008.u2470.d20170210.t165354.668782.jpg,https://tiki.vn/o-cung-hdd-seagate-ironwolf-4tb-64mb-3-5-st4000vn008-hang-chinh-hang-p574343.html?src=ss-organic,18,3.3,-12%,Yes,Yes,No,Yes
804,"Mực In Canon PG-47 Cho Máy In Canon Pixma E400, E410, E460, E480 - Hàng Chính Hãng",250.000 ₫,https://salt.tikicdn.com/cache/280x280/media/catalog/product/p/g/pg-47_1.u425.d20160421.t134355.jpg,https://tiki.vn/muc-in-canon-pg-47-cho-may-in-canon-pixma-e400-e410-e460-e480-hang-chinh-hang-p491431.html?src=ss-organic,6,4.5,No,Yes,Yes,No,No
805,Đầu bấm mạng RJ45 loại xịn AMP (Hộp 100 hạt),55.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/8c/d7/a4/ba8ece9d12ab8eed5ad94ee0417b73c9.jpg,https://tiki.vn/dau-bam-mang-rj45-loai-xin-amp-hop-100-hat-p14518091.html?src=ss-organic,15,4.5,-8%,Yes,No,No,No
806,USB Kingston DataTraveler DTIG4 32GB - USB 3.0 - Hàng Chính Hãng,95.000 ₫,https://salt.tikicdn.com/cache/280x280/media/catalog/product/g/4/g4_dtig432.jpg,https://tiki.vn/usb-kingston-datatraveler-dtig4-32gb-usb-3-0-hang-chinh-hang-p405288.html?src=ss-organic,20,4.5,-78%,Yes,Yes,No,No
807,Máy In Đơn Năng HP LaserJet Pro M12W Wifi - Hàng Chính Hãng,2.150.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/36/2a/62/fbb257a1b23688814257e19c349584b0.jpg,https://tiki.vn/may-in-don-nang-hp-laserjet-pro-m12w-wifi-hang-chinh-hang-p1659903.html?src=ss-organic,6,3.8,-20%,No,No,No,No
808,RAM Laptop Hynix 4GB DDR4 2400MHz SODIMM - Hàng Nhập Khẩu,450.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/bb/36/45/773c340507d54026081d46f4f753caa0.jpg,https://tiki.vn/ram-laptop-hynix-4gb-ddr4-2400mhz-sodimm-hang-nhap-khau-p10001355.html?src=ss-organic,30,4.6,-50%,Yes,Yes,No,No
809,TP-Link  TL-WN722N - USB Wifi (High Gain) Tốc Độ 150Mbps - Hàng Nhập Khẩu,209.000 ₫,https://salt.tikicdn.com/cache/280x280/media/catalog/product/t/l/tl-wn722n_2.jpg,https://tiki.vn/tp-link-tl-wn722n-usb-wifi-high-gain-toc-do-150mbps-hang-nhap-khau-p595607.html?src=ss-organic,4,5.0,-9%,Yes,No,No,No
810,Nguồn máy tính Desktop Corsair CV450 450W 80 Plus Bronze CP-9020209-NA - Hàng Chính Hãng,850.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/20/09/83/b09a50ce972358c57c4eed9b0f790c9b.jpg,https://tiki.vn/nguon-may-tinh-desktop-corsair-cv450-450w-80-plus-bronze-cp-9020209-na-hang-chinh-hang-p68266193.html?src=ss-organic,8,4.8,-14%,Yes,Yes,No,No
811,Ổ Cứng HDD Western Digital Purple 10TB 3.5 inch Sata 3 - Hàng Nhập Khẩu,6.750.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/ca/fd/9b/e8ed09ee635bb101c2b9070890da106d.jpg,https://tiki.vn/o-cung-hdd-western-digital-purple-10tb-3-5-inch-sata-3-hang-nhap-khau-p31713655.html?src=ss-organic,3,4.7,-29%,Yes,No,Yes,No
812,"USB Bluetooth 4.0 dùng cho máy tính Laptop, PC",62.900 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/9c/1f/d9/c74febab51c9cef800e09ecc199ee792.jpg,https://tiki.vn/usb-bluetooth-4-0-dung-cho-may-tinh-laptop-pc-p10585231.html?src=ss-organic,32,3.8,-48%,Yes,No,No,No
813,Máy Pos Cầm Tay Sunmi V1S - Hàng Nhập Khẩu,3.850.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/d5/09/e5/2f6c83a59d2a1f852ed2fc16498cf1ba.jpg,https://tiki.vn/may-pos-cam-tay-sunmi-v1s-hang-nhap-khau-p26214780.html?src=ss-organic,3,5.0,-43%,Yes,No,Yes,No
814,Máy in laser đen trắng Canon LBP 226DW - Hàng nhập khẩu,4.890.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/c5/c0/5d/b3445a8dbde67317057f1ef9b95d1646.jpg,https://tiki.vn/may-in-laser-den-trang-canon-lbp-226dw-hang-nhap-khau-p55511065.html?src=ss-organic,1,5.0,-17%,Yes,No,Yes,No
815,Ổ Cứng HDD WD Red 10TB 3.5 inch Sata III - Hàng Nhập Khẩu,6.700.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/ad/2b/19/15cda3b0039636251b0dfc51d9f48373.jpg,https://tiki.vn/o-cung-hdd-wd-red-10tb-3-5-inch-sata-iii-hang-nhap-khau-p57724702.html?src=ss-organic,4,5.0,-26%,Yes,No,Yes,No
816,Máy chiếu i-Projector chất lượng 1080P độ nét cao - Hàng nhập khẩu,4.500.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/fe/61/e3/8ab8f61246fca9c45a504a3d2d64ee7f.jpg,https://tiki.vn/may-chieu-i-projector-chat-luong-1080p-do-net-cao-hang-nhap-khau-p46183198.html?src=ss-organic,1,5.0,-36%,Yes,Yes,No,No
817,TẢN NHIỆT CPU ID-COOLING SE-234-ARGB - Hàng Chính Hãng,690.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/10/73/a8/8e7857137e3049da931912b2a4b92010.jpg,https://tiki.vn/tan-nhiet-cpu-id-cooling-se-234-argb-hang-chinh-hang-p48221804.html?src=ss-organic,18,4.8,-20%,Yes,No,No,No
818,Chuột Không Dây Forter V181 - Hàng chính hãng,54.500 ₫,https://salt.tikicdn.com/cache/280x280/media/catalog/product/1/4/1478.u3059.d20170525.t161357.175488.jpg,https://tiki.vn/chuot-khong-day-forter-v181-hang-chinh-hang-p171745.html?src=ss-organic,3,3.3,-58%,No,No,No,No
819,RAM Laptop Kingston 8GB DDR4 3200MHz (KVR32S22S6/8) - Hàng Chính Hãng,1.090.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/f5/76/6e/b3d9e626187834ab0e8ca5ac26d178a6.jpg,https://tiki.vn/ram-laptop-kingston-8gb-ddr4-3200mhz-kvr32s22s6-8-hang-chinh-hang-p75541064.html?src=ss-organic,7,5.0,-27%,Yes,Yes,No,No
820,Mainboard MSI Z490-A PRO - Hàng Chính Hãng ,3.800.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/b9/e7/69/eb601c45d63ec08813267375f007c6fa.png,https://tiki.vn/mainboard-msi-z490-a-pro-hang-chinh-hang-p68976582.html?src=ss-organic,Not available,Not available,-36%,No,No,No,No
821,Ram laptop Kingston DDR4 8GB Bus 2666Mhz SODIMM KVR26S19S6/8 - Hàng Chính Hãng,850.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/d0/b3/82/442577effc1bdf58a17bac1ee9e109b2.jpg,https://tiki.vn/ram-laptop-kingston-ddr4-8gb-bus-2666mhz-sodimm-kvr26s19s6-8-hang-chinh-hang-p71508905.html?src=ss-organic,28,4.8,-29%,Yes,Yes,No,No
822,"Giấy Và Mực In Ảnh Nhiệt Canon KP108 Cho Máy In Canon SELPHY CP1300, SELPHY CP1200, SELPHY CP1000, SELPHY CP910 - Hàng Chính Hãng",710.000 ₫,https://salt.tikicdn.com/cache/280x280/media/catalog/product/b/o/bo-108-to-giay-va-3-cuon-bang-muc-in-anh-canon-kp108.jpg,https://tiki.vn/giay-va-muc-in-anh-nhiet-canon-kp108-cho-may-in-canon-selphy-cp1300-selphy-cp1200-selphy-cp1000-selphy-cp910-hang-chinh-hang-p457194.html?src=ss-organic,20,5.0,-5%,Yes,Yes,No,No
823,Ổ cứng SSD KIOXIA NVMe M.2 2280 1000GB LRC10Z001TG8 - Hàng Chính Hãng,2.790.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/9a/de/d2/5279f606eed2c56fba02ff08a83aa406.jpg,https://tiki.vn/o-cung-ssd-kioxia-nvme-m-2-2280-1000gb-lrc10z001tg8-hang-chinh-hang-p67260923.html?src=ss-organic,8,4.8,-15%,Yes,Yes,No,No
824,Router Wifi Asus RT-AX55 Chuẩn AX1800 Dual Band WiFi 6 - Hàng Chính Hãng,1.890.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/94/7a/82/62e8aace3bbd604d3d3a5d2224accfcd.jpg,https://tiki.vn/router-wifi-asus-rt-ax55-chuan-ax1800-dual-band-wifi-6-hang-chinh-hang-p72941229.html?src=ss-organic,5,5.0,-21%,Yes,Yes,No,No
825,Vỏ Case Golden Field N55B_Hàng chính hãng,529.000 ₫,https://salt.tikicdn.com/cache/280x280/ts/product/a6/de/44/0be9d47bb4682b29cc0047d63151b238.jpg,https://tiki.vn/vo-case-golden-field-n55b_hang-chinh-hang-p33055140.html?src=ss-organic,1,1.0,-19%,Yes,Yes,No,No
826,Ổ Cứng SSD WD Green 240GB - WDS240G1G0A - Hàng Chính Hãng,899.000 ₫,https://salt.tikicdn.com/cache/280x280/media/catalog/product/w/d/wds240g1g0a--2.u689.d20161103.t101516.19084.jpg,https://tiki.vn/o-cung-ssd-wd-green-240gb-wds240g1g0a-hang-chinh-hang-p556642.html?src=ss-organic,7,4.9,-63%,No,No,No,No
